NUMPED;DATAPED;HORAPED;CODCLIEN;ES;FINALIDNFE;SITUACAO;PESO;PRAZOPGTO;VALORPRODS;VALORDESC;VALOR;VALBASEICMS;VALICMS;COMISSAO
554.374;20.04.2022;16:36:08;1.320;S;1;2;29,186;28;1.264,25;0,00;1.264,25;972,94;148,25;3,00
554.375;20.04.2022;16:22:58;1.108;S;1;2;92,200;14;1.041,02;0,00;1.041,02;994,38;124,92;0,00
554.376;20.04.2022;16:28:10;2.230;S;1;2;10,190;7;488,96;0,00;488,96;414,57;61,77;0,00
554.377;20.04.2022;16:33:10;2.026;S;1;2;0,500;28;26,84;0,00;26,84;17,89;3,22;0,00
554.378;20.04.2022;16:34:42;2.175;S;1;2;18,700;14;381,11;0,00;381,11;254,09;45,74;3,00
554.379;20.04.2022;16:40:29;2.997;S;1;3;46,100;14;879,09;0,00;879,09;561,37;80,52;0,00
554.380;20.04.2022;16:36:27;1.417;S;1;2;1,000;14;9,70;0,00;9,70;6,47;1,16;0,00
554.381;20.04.2022;16:44:20;2.020;S;1;2;35,820;20;602,20;0,00;602,20;407,15;65,54;0,00
554.382;20.04.2022;16:37:48;2.627;S;1;2;17,000;14;384,91;0,00;384,91;366,41;46,19;3,00
554.383;20.04.2022;16:45:59;1.507;S;1;2;11,500;14;359,81;0,00;359,81;359,81;33,68;2,00
554.384;20.04.2022;16:47:54;1.400;S;1;2;23,450;14;851,02;0,00;851,02;655,06;117,91;0,00
554.385;20.04.2022;16:55:40;2.495;S;1;2;5,650;0;77,43;0,00;77,43;77,43;7,99;0,00
554.386;20.04.2022;17:32:16;2.643;S;1;2;0,750;0;37,39;0,00;37,39;35,28;3,51;0,00
554.388;20.04.2022;17:42:15;2.513;S;1;2;5,112;0;194,67;0,00;194,67;194,67;16,37;0,00
554.389;20.04.2022;17:58:27;2.017;S;1;2;14,594;0;564,99;0,00;564,99;458,53;70,38;0,00
554.390;20.04.2022;18:05:44;1.839;S;1;2;3,380;7;39,99;0,00;39,99;29,29;5,27;0,00
554.391;20.04.2022;18:10:45;2.513;S;1;2;3,716;0;145,25;0,00;145,25;145,25;10,44;0,00
554.392;20.04.2022;18:15:54;1.063;S;1;3;38,926;7;943,99;0,00;943,99;549,91;89,63;0,00
554.393;22.04.2022;06:01:10;1.741;S;1;3;88,250;13;3.292,82;0,00;3.292,82;3.179,19;320,75;0,00
554.394;22.04.2022;06:02:54;2.560;S;1;3;45,252;21;1.302,10;0,00;1.302,10;953,89;152,60;0,00
554.395;22.04.2022;06:04:13;2.018;S;1;2;25,990;28;593,09;0,00;593,09;519,37;65,45;3,00
554.396;22.04.2022;06:05:23;2.424;S;1;3;31,175;14;997,38;0,00;997,38;966,03;119,69;0,00
554.397;22.04.2022;07:47:37;2.330;S;1;2;12,000;28;136,72;0,00;136,72;136,72;21,15;0,00
554.399;22.04.2022;08:35:51;1.529;S;1;2;11,500;0;299,80;0,00;299,80;116,59;20,99;0,00
554.400;22.04.2022;08:57:50;2.330;S;1;2;32,000;28;1.434,72;0,00;1.434,72;1.002,10;176,92;0,00
554.401;22.04.2022;08:59:44;2.476;S;1;2;13,302;14;219,22;0,00;219,22;179,85;22,02;0,00
554.402;22.04.2022;09:03:43;1.185;S;1;2;7,200;14;88,16;0,00;88,16;58,78;10,58;0,00
554.403;22.04.2022;09:12:12;1.258;S;1;2;7,800;14;129,84;0,00;129,84;129,84;0,62;0,00
554.404;22.04.2022;09:15:32;1.258;S;1;2;1,245;14;59,92;0,00;59,92;49,61;3,71;0,00
554.405;22.04.2022;09:20:39;1.258;S;1;2;1,000;14;8,00;0,00;8,00;5,33;0,96;0,00
554.408;22.04.2022;09:42:02;1.332;S;1;2;8,200;14;174,69;0,00;174,69;174,69;17,26;0,00
554.409;22.04.2022;09:49:43;1.666;S;1;2;3,570;0;80,75;0,00;80,75;80,75;0,00;0,00
554.410;22.04.2022;09:49:57;3.342;S;1;2;18,820;7;638,26;0,00;638,26;606,56;76,59;0,00
554.411;22.04.2022;09:50:05;;S;1;0;0,000;0;0,00;0,00;0,00;0,00;0,00;0,00
554.412;22.04.2022;09:57:51;1.353;S;1;2;0,536;14;38,78;0,00;38,78;31,68;5,70;0,00
554.413;22.04.2022;09:59:27;2.071;S;1;2;1,000;14;86,00;0,00;86,00;86,00;15,48;0,00
554.414;22.04.2022;10:00:40;1.233;S;1;2;1,600;7;40,10;0,00;40,10;26,73;4,81;0,00
554.415;22.04.2022;10:01:15;2.071;S;1;2;1,030;14;88,58;0,00;88,58;88,58;15,94;0,00
554.416;22.04.2022;10:06:50;3.230;S;1;2;11,350;0;266,96;0,00;266,96;103,82;18,69;0,00
554.418;22.04.2022;10:21:21;1.049;S;1;2;9,525;0;246,39;0,00;246,39;240,72;18,67;0,00
554.419;22.04.2022;10:22:40;1.332;S;1;2;1,522;14;60,66;0,00;60,66;60,66;4,86;0,00
554.420;22.04.2022;10:39:28;1.122;S;1;2;9,022;14;331,77;0,00;331,77;239,19;35,65;0,00
554.421;22.04.2022;10:38:00;1.518;S;1;2;2,720;14;96,98;0,00;96,98;96,98;8,45;0,00
554.422;22.04.2022;10:45:01;1.479;S;1;2;13,750;14;460,39;0,00;460,39;394,66;35,84;0,00
554.425;22.04.2022;10:56:11;1.448;S;1;2;4,300;0;27,37;0,00;27,37;27,37;0,00;0,00
554.427;22.04.2022;11:08:10;2.627;S;1;2;3,914;14;234,37;0,00;234,37;156,25;28,13;3,00
554.428;22.04.2022;11:11:35;2.549;S;1;2;15,340;0;522,10;0,00;522,10;373,21;53,61;0,00
554.429;22.04.2022;11:14:16;2.061;S;1;2;19,356;7;525,50;0,00;525,50;462,85;22,56;0,00
554.430;22.04.2022;11:14:33;2.545;S;1;3;6,570;0;220,19;0,00;220,19;154,80;27,41;0,00
554.431;22.04.2022;11:16:42;1.085;S;1;2;1,022;7;40,78;0,00;40,78;40,78;4,89;0,00
554.432;22.04.2022;11:20:47;1.673;S;1;2;11,590;7;404,87;0,00;404,87;394,76;21,43;0,00
554.433;22.04.2022;11:26:57;2.732;S;1;2;0,830;0;42,27;0,00;42,27;28,18;5,07;3,00
554.434;22.04.2022;11:28:03;2.648;S;1;2;1,810;0;73,14;0,00;73,14;51,66;9,30;0,00
554.435;22.04.2022;11:48:02;1.982;S;1;3;40,550;14;797,01;0,00;797,01;530,53;74,23;0,00
554.437;22.04.2022;11:42:30;1.218;S;1;3;23,050;14;788,53;0,00;788,53;671,50;42,14;0,00
554.438;22.04.2022;11:45:20;2.034;S;1;2;40,202;14;540,76;0,00;540,76;418,02;61,69;0,00
554.439;22.04.2022;11:48:22;1.332;S;1;2;19,400;14;343,33;0,00;343,33;223,56;40,24;0,00
554.440;22.04.2022;11:51:23;2.315;S;1;2;30,550;14;535,16;0,00;535,16;399,36;51,23;3,00
554.441;22.04.2022;11:53:34;2.368;S;1;2;36,330;14;761,71;0,00;761,71;755,19;2,35;0,00
554.442;22.04.2022;11:56:00;2.399;S;1;3;34,400;14;759,29;0,00;759,29;580,97;70,50;0,00
554.443;22.04.2022;11:56:59;2.330;S;1;3;40,000;28;1.317,60;0,00;1.317,60;1.317,60;158,11;0,00
554.444;22.04.2022;11:59:05;1.518;S;1;2;3,600;14;44,84;0,00;44,84;29,89;5,38;0,00
554.445;22.04.2022;11:59:35;2.017;S;1;2;0,500;0;5,75;0,00;5,75;3,83;0,69;0,00
554.446;22.04.2022;12:11:23;1.041;S;1;2;7,530;14;95,70;0,00;95,70;63,80;11,48;0,00
554.447;22.04.2022;12:12:22;3.234;S;1;3;68,343;14;2.578,87;0,00;2.578,87;2.333,79;309,47;3,00
554.448;22.04.2022;12:13:46;1.923;S;1;2;18,200;14;328,32;0,00;328,32;258,76;39,40;3,00
554.449;22.04.2022;12:15:12;1.917;S;1;3;42,780;14;1.036,46;0,00;1.036,46;774,00;98,25;0,00
554.450;22.04.2022;12:17:04;1.683;S;1;3;38,650;14;768,76;0,00;768,76;582,67;51,59;0,00
554.451;22.04.2022;12:17:51;2.628;S;1;3;40,330;14;660,17;0,00;660,17;480,55;79,22;3,00
554.452;22.04.2022;12:18:57;1.026;S;1;2;28,880;28;264,28;0,00;264,28;230,11;31,77;0,00
554.453;22.04.2022;12:27:23;2.271;S;1;3;94,695;14;1.731,56;0,00;1.731,56;1.508,88;163,60;3,00
554.454;22.04.2022;12:28:52;2.545;S;1;2;6,610;0;223,69;0,00;223,69;157,13;27,83;0,00
554.455;22.04.2022;12:29:15;1.763;S;1;3;47,350;21;708,80;0,00;708,80;381,03;58,12;3,00
554.456;22.04.2022;12:41:12;2.636;S;1;2;0,450;0;3,50;0,00;3,50;3,50;0,00;0,00
554.457;22.04.2022;12:41:33;2.636;S;1;2;0,000;0;7,00;0,00;7,00;7,00;0,00;0,00
554.459;22.04.2022;13:10:36;2.652;S;1;2;1,984;0;128,36;0,00;128,36;117,07;15,67;0,00
554.460;22.04.2022;13:13:05;3.387;S;1;2;3,172;14;125,13;0,00;125,13;89,25;12,92;0,00
554.462;22.04.2022;13:24:42;1.026;S;1;2;10,000;28;82,60;0,00;82,60;32,12;5,78;0,00
554.464;22.04.2022;13:34:19;1.897;S;1;3;46,790;14;827,60;0,00;827,60;607,41;63,42;0,00
554.465;22.04.2022;13:38:38;2.627;S;1;3;47,156;14;1.107,84;0,00;1.107,84;1.107,84;162,76;3,00
554.466;22.04.2022;13:38:34;2.330;S;1;2;4,200;28;50,92;0,00;50,92;33,95;6,11;0,00
554.467;22.04.2022;13:45:05;1.381;S;1;2;7,850;14;688,65;0,00;688,65;688,65;0,00;0,00
554.468;22.04.2022;13:45:56;2.017;S;1;2;0,900;0;12,66;0,00;12,66;12,66;0,00;0,00
554.470;22.04.2022;14:11:37;2.533;S;1;2;6,890;14;191,13;0,00;191,13;167,14;22,30;0,00
554.471;22.04.2022;14:09:16;1.476;S;1;2;5,722;14;229,53;0,00;229,53;170,98;26,44;3,00
554.473;22.04.2022;14:15:55;2.413;S;1;2;0,500;14;32,45;0,00;32,45;21,63;3,89;0,00
554.474;22.04.2022;14:21:31;1.128;S;1;2;16,595;14;604,75;0,00;604,75;413,36;68,91;0,00
554.475;22.04.2022;14:24:52;1.784;S;1;2;76,100;14;1.094,67;0,00;1.094,67;887,60;112,43;3,00
554.476;22.04.2022;14:27:52;2.667;S;1;3;36,310;14;1.482,51;0,00;1.482,51;1.397,22;142,91;0,00
554.477;22.04.2022;14:30:34;1.846;S;1;2;18,075;14;499,13;0,00;499,13;283,00;42,21;3,00
554.479;22.04.2022;14:39:55;1.298;S;1;2;17,150;0;425,19;0,00;425,19;370,42;29,06;0,00
554.480;22.04.2022;14:56:25;1.479;S;1;2;12,465;14;229,64;0,00;229,64;89,31;16,08;0,00
554.481;22.04.2022;14:56:09;1.309;S;1;2;6,846;14;173,67;0,00;173,67;151,36;15,66;0,00
554.482;22.04.2022;14:56:32;2.627;S;1;3;89,120;14;3.112,08;0,00;3.112,08;2.074,82;373,47;3,00
554.483;22.04.2022;14:59:44;2.330;S;1;2;10,200;28;182,92;0,00;182,92;121,95;21,95;0,00
554.484;22.04.2022;15:11:54;1.320;S;1;3;38,864;28;1.628,83;0,00;1.628,83;1.275,89;191,33;3,00
554.485;22.04.2022;15:08:13;1.325;S;1;2;16,420;14;374,98;0,00;374,98;282,12;32,70;3,00
554.486;22.04.2022;15:08:13;2.675;S;1;2;7,000;14;372,26;0,00;372,26;372,26;44,67;3,00
554.487;22.04.2022;15:12:46;1.457;S;1;3;51,570;14;1.107,05;0,00;1.107,05;773,99;123,18;0,00
554.488;22.04.2022;15:09:23;1.892;S;1;2;20,255;14;646,78;0,00;646,78;564,31;70,87;3,00
554.489;22.04.2022;15:10:31;1.118;S;1;2;26,890;14;618,08;0,00;618,08;354,82;43,95;3,00
554.490;22.04.2022;15:12:26;2.250;S;1;2;10,485;14;312,97;0,00;312,97;246,27;32,10;3,00
554.491;22.04.2022;15:38:34;1.542;S;1;2;17,040;14;276,12;0,00;276,12;199,51;35,91;0,00
554.492;22.04.2022;15:29:54;2.642;S;1;0;0,000;0;0,00;0,00;0,00;0,00;0,00;0,00
554.493;22.04.2022;15:48:25;2.017;S;1;2;3,044;0;120,24;0,00;120,24;120,24;14,43;0,00
554.494;22.04.2022;15:56:25;1.320;S;1;2;2,000;28;429,98;0,00;429,98;429,98;77,40;3,00
554.495;22.04.2022;16:04:48;2.507;S;1;2;5,848;0;176,52;0,00;176,52;165,79;14,93;0,00
554.496;22.04.2022;16:37:47;2.495;S;1;2;8,380;0;175,46;0,00;175,46;146,91;19,22;0,00
554.497;22.04.2022;16:50:25;1.394;S;1;3;23,220;14;494,08;0,00;494,08;220,64;31,32;3,00
554.498;22.04.2022;17:17:04;1.320;S;1;2;3,474;28;76,32;0,00;76,32;64,52;2,99;3,00
554.500;22.04.2022;17:19:00;1.320;S;1;2;3,982;28;90,54;0,00;90,54;78,74;2,99;3,00
554.502;22.04.2022;17:47:45;2.636;S;1;2;0,800;0;118,64;0,00;118,64;118,64;0,00;0,00
554.504;23.04.2022;09:02:21;2.636;S;1;2;0,000;0;7,00;0,00;7,00;7,00;0,00;0,00
554.505;23.04.2022;09:03:17;2.636;S;1;2;0,900;0;7,00;0,00;7,00;7,00;0,00;0,00
554.506;23.04.2022;09:22:29;2.020;S;1;2;59,042;20;675,00;0,00;675,00;405,56;60,88;0,00
554.507;23.04.2022;09:24:09;2.652;S;1;2;1,500;0;28,50;0,00;28,50;19,00;3,42;0,00
554.508;23.04.2022;09:33:15;1.108;S;1;3;40,000;14;411,46;0,00;411,46;353,17;49,38;0,00
554.509;23.04.2022;09:35:01;1.108;S;1;2;40,000;14;411,46;0,00;411,46;353,17;49,38;0,00
554.510;23.04.2022;09:35:59;1.332;S;1;2;1,218;14;43,42;0,00;43,42;43,42;5,21;0,00
554.511;23.04.2022;00:11:33;191;S;4;2;0,000;0;161,00;0,00;184,09;161,00;19,32;0,00
554.512;23.04.2022;09:49:58;1.220;S;1;2;1,000;14;30,51;0,00;30,51;30,51;0,00;0,00
554.513;23.04.2022;09:53:26;1.320;S;1;2;1,500;28;322,49;0,00;322,49;322,49;58,05;3,00
554.515;23.04.2022;10:13:20;1.332;S;1;2;8,596;14;317,40;0,00;317,40;306,01;38,09;0,00
554.516;23.04.2022;10:14:47;2.504;S;1;2;4,100;7;52,16;0,00;52,16;28,02;2,77;0,00
554.517;23.04.2022;10:18:26;2.133;S;1;2;5,088;14;206,85;0,00;206,85;181,28;26,56;0,00
554.518;23.04.2022;10:51:57;1.299;S;1;2;2,300;14;80,52;0,00;80,52;80,52;0,00;0,00
554.519;23.04.2022;11:11:31;3.196;S;1;2;3,710;0;102,80;0,00;102,80;98,22;2,60;0,00
554.520;23.04.2022;11:41:55;2.309;S;1;2;2,070;14;89,07;0,00;89,07;70,84;6,57;0,00
554.521;23.04.2022;12:28:17;1.992;S;1;2;2,510;0;31,90;0,00;31,90;21,27;3,83;0,00
554.522;23.04.2022;12:39:12;1.559;S;1;2;1,652;0;78,58;0,00;78,58;70,24;4,93;0,00
554.523;23.04.2022;13:19:29;2.424;S;1;2;13,200;14;455,40;0,00;455,40;370,00;48,55;0,00
554.524;23.04.2022;13:29:06;1.457;S;1;2;18,222;14;574,04;0,00;574,04;382,71;68,89;0,00
554.525;23.04.2022;13:35:28;1.457;S;1;2;32,548;14;730,70;0,00;730,70;654,64;45,34;0,00
554.526;23.04.2022;13:31:29;2.525;S;1;2;2,780;0;51,28;0,00;51,28;37,95;4,80;0,00
554.527;23.04.2022;13:34:03;3.339;S;1;2;0,000;0;16,80;0,00;16,80;6,53;1,18;0,00
554.528;23.04.2022;13:38:03;1.457;S;1;2;8,740;14;224,17;0,00;224,17;185,48;13,93;0,00
554.529;23.04.2022;13:58:15;2.643;S;1;2;2,651;0;81,92;0,00;81,92;78,36;1,28;0,00
554.530;25.04.2022;05:59:28;2.560;S;1;3;137,799;21;3.009,03;0,00;3.009,03;2.315,90;346,15;0,00
554.531;25.04.2022;06:01:34;1.582;S;1;3;97,100;21;2.243,03;0,00;2.243,03;2.157,54;257,88;0,00
554.533;25.04.2022;06:50:47;1.582;S;1;2;20,000;21;658,80;0,00;658,80;658,80;79,06;0,00
554.534;25.04.2022;07:58:45;1.372;S;1;2;3,000;14;48,00;0,00;48,00;32,00;5,76;3,00
554.535;25.04.2022;08:16:28;1.499;S;1;2;0,000;14;222,30;0,00;222,30;148,21;26,68;0,00
554.536;25.04.2022;08:30:04;1.992;S;1;2;10,580;0;192,05;0,00;192,05;192,05;19,50;0,00
554.537;25.04.2022;08:56:33;1.041;S;1;2;13,250;14;147,64;0,00;147,64;124,12;14,68;0,00
554.538;25.04.2022;08:58:05;2.588;S;1;2;3,280;14;78,03;0,00;78,03;62,19;5,70;0,00
554.539;25.04.2022;09:00:17;2.623;S;1;2;8,500;10;162,04;0,00;162,04;110,64;7,97;0,00
554.540;25.04.2022;09:09:35;2.026;S;1;2;2,258;28;137,83;0,00;137,83;91,89;16,54;0,00
554.541;25.04.2022;09:13:42;1.324;S;1;2;7,040;0;218,18;0,00;218,18;200,36;26,18;0,00
554.542;25.04.2022;09:20:45;1.332;S;1;2;15,526;14;528,74;0,00;528,74;528,74;59,45;0,00
554.543;25.04.2022;09:47:34;1.542;S;1;2;3,200;14;68,10;0,00;68,10;26,48;4,77;0,00
554.544;25.04.2022;10:04:40;2.588;S;1;2;6,730;14;90,03;0,00;90,03;70,19;7,14;0,00
554.545;25.04.2022;10:05:31;2.362;S;1;2;0,640;14;54,00;0,00;54,00;54,00;0,00;0,00
554.546;25.04.2022;10:16:29;2.017;S;1;2;0,000;0;0,00;0,00;0,00;0,00;0,00;0,00
554.547;25.04.2022;10:35:14;2.494;S;1;2;2,060;0;38,85;0,00;38,85;25,90;4,66;0,00
554.548;25.04.2022;10:55:47;2.309;S;1;2;8,100;14;272,71;0,00;272,71;234,04;24,30;0,00
554.549;25.04.2022;10:51:02;1.353;S;1;3;60,266;14;1.043,79;0,00;1.043,79;864,14;155,55;0,00
554.550;25.04.2022;11:09:33;2.253;S;1;3;981,700;0;16.907,12;0,00;16.907,12;12.954,54;1.716,60;3,00
554.551;25.04.2022;10:58:49;1.036;S;1;2;10,370;14;310,06;0,00;310,06;310,06;55,81;0,00
554.552;25.04.2022;11:06:29;1.995;S;1;2;0,000;14;9,47;0,00;9,47;6,31;1,14;0,00
554.553;25.04.2022;11:10:47;2.424;S;1;2;5,100;14;35,70;0,00;35,70;23,80;4,28;0,00
554.554;25.04.2022;11:25:22;1.457;S;1;3;43,395;14;962,76;0,00;962,76;876,05;101,35;0,00
554.555;25.04.2022;11:20:48;1.076;S;1;2;3,720;14;89,25;0,00;89,25;89,25;8,20;0,00
554.556;25.04.2022;11:22:22;1.041;S;1;2;5,810;14;155,31;0,00;155,31;60,40;10,87;0,00
554.557;25.04.2022;11:23:08;1.036;S;1;2;20,500;14;293,97;0,00;293,97;137,53;24,75;0,00
554.558;25.04.2022;11:30:56;1.965;S;1;2;17,350;7;382,98;0,00;382,98;148,94;26,81;3,00
554.559;25.04.2022;11:37:19;2.253;S;1;2;516,390;0;12.317,35;0,00;12.317,35;9.827,07;1.268,17;3,00
554.560;25.04.2022;11:35:46;2.623;S;1;2;3,000;10;15,57;0,00;15,57;13,70;2,47;0,00
554.561;25.04.2022;11:37:39;1.992;S;1;2;0,600;0;14,51;0,00;14,51;14,51;0,00;0,00
554.562;25.04.2022;12:06:04;2.253;S;1;2;123,000;0;840,00;0,00;840,00;840,00;0,00;3,00
554.563;25.04.2022;12:07:05;2.253;S;1;2;49,000;0;1.972,00;0,00;1.972,00;1.431,39;257,65;3,00
554.565;25.04.2022;13:52:15;2.671;S;1;2;22,740;6;771,17;0,00;771,17;763,64;92,54;0,00
554.566;25.04.2022;13:03:20;2.424;S;1;2;2,550;14;76,24;0,00;76,24;76,24;13,72;0,00
554.567;25.04.2022;13:04:40;3.339;S;1;2;1,438;0;51,26;0,00;51,26;51,26;6,15;0,00
554.568;25.04.2022;13:12:19;2.017;S;1;2;3,040;0;268,08;0,00;268,08;178,73;32,17;0,00
554.569;25.04.2022;13:23:15;2.026;S;1;2;24,320;28;219,64;0,00;219,64;158,29;22,09;0,00
554.570;25.04.2022;13:37:56;1.874;S;1;2;28,510;14;857,68;0,00;857,68;723,25;96,93;0,00
554.571;25.04.2022;13:51:55;1.185;S;1;2;10,000;14;348,00;0,00;348,00;348,00;62,64;0,00
554.572;25.04.2022;13:55:12;2.152;S;1;3;41,780;14;1.017,93;0,00;1.017,93;886,24;115,93;3,00
554.573;25.04.2022;13:55:58;1.746;S;1;2;24,100;5;783,57;0,00;783,57;783,57;50,09;0,00
554.574;25.04.2022;13:57:49;2.058;S;1;2;8,100;7;286,71;0,00;286,71;191,15;34,41;3,00
554.575;25.04.2022;13:59:51;1.479;S;1;2;68,410;14;1.311,44;0,00;1.311,44;1.043,88;119,79;0,00
554.576;25.04.2022;14:03:32;2.438;S;1;2;51,650;14;514,36;0,00;514,36;460,12;32,97;0,00
554.577;25.04.2022;14:17:40;1.237;S;1;2;21,426;28;232,77;0,00;232,77;184,96;17,94;0,00
554.578;25.04.2022;14:06:04;1.308;S;1;3;45,100;14;1.092,70;0,00;1.092,70;1.035,51;111,04;0,00
554.579;25.04.2022;14:06:47;2.011;S;1;2;0,000;14;349,80;0,00;349,80;233,21;41,98;0,00
554.581;25.04.2022;14:20:54;2.020;S;1;2;35,820;20;1.087,46;0,00;1.087,46;692,66;124,68;0,00
554.582;25.04.2022;14:23:30;1.808;S;1;2;26,500;14;600,36;0,00;600,36;400,26;72,05;3,00
554.583;25.04.2022;14:24:30;3.235;S;1;2;20,000;14;425,60;0,00;425,60;165,52;29,79;3,00
554.584;25.04.2022;14:28:21;1.203;S;1;2;50,800;14;752,26;0,00;752,26;495,05;89,11;0,00
554.585;25.04.2022;14:29:02;1.625;S;1;2;10,000;14;375,10;0,00;375,10;145,88;26,26;0,00
554.586;25.04.2022;14:32:12;3.289;S;1;3;35,920;7;1.259,94;0,00;1.259,94;1.232,66;151,19;0,00
554.587;25.04.2022;14:32:46;1.438;S;1;2;26,200;14;1.001,70;0,00;1.001,70;731,10;98,06;3,00
554.588;25.04.2022;14:34:14;1.005;S;1;2;22,150;14;570,54;0,00;570,54;551,25;57,54;3,00
554.590;25.04.2022;14:43:37;3.416;S;1;2;20,580;28;562,97;0,00;562,97;494,01;48,21;0,00
554.591;25.04.2022;14:48:07;1.042;S;1;2;27,898;14;437,60;0,00;437,60;348,98;26,24;0,00
554.592;25.04.2022;14:48:43;2.017;S;1;2;2,000;0;69,96;0,00;69,96;46,64;8,40;0,00
554.593;25.04.2022;14:50:24;2.374;S;1;2;22,035;14;741,31;0,00;741,31;700,47;69,94;0,00
554.595;25.04.2022;14:54:24;3.291;S;1;2;6,000;0;199,68;0,00;199,68;188,02;23,96;0,00
554.596;25.04.2022;14:58:21;1.843;S;1;3;34,140;14;1.057,55;0,00;1.057,55;835,27;86,98;0,00
554.597;25.04.2022;15:00:37;1.843;S;1;2;2,690;14;102,97;0,00;102,97;68,65;12,36;0,00
554.598;25.04.2022;15:05:04;1.071;S;1;2;23,640;21;775,73;0,00;775,73;775,73;89,79;0,00
554.599;25.04.2022;15:06:31;1.071;S;1;2;14,440;21;466,13;0,00;466,13;466,13;52,64;0,00
554.600;25.04.2022;15:10:59;1.304;S;1;2;10,000;14;302,10;0,00;302,10;117,49;21,15;0,00
554.601;25.04.2022;15:12:37;1.215;S;1;2;31,900;14;793,40;0,00;793,40;793,40;0,00;3,00
554.603;25.04.2022;15:14:14;2.969;S;1;2;10,500;28;248,22;0,00;248,22;220,38;29,79;0,00
554.605;25.04.2022;15:19:24;2.270;S;1;2;24,150;14;833,18;0,00;833,18;833,18;99,98;0,00
554.606;25.04.2022;15:20:59;2.667;S;1;2;28,300;14;924,14;0,00;924,14;917,94;110,90;0,00
554.607;25.04.2022;15:27:59;1.520;S;1;2;131,980;7;3.302,41;0,00;3.302,41;2.640,88;300,16;0,00
554.608;25.04.2022;15:30:15;2.017;S;1;2;0,600;0;41,00;0,00;41,00;36,08;6,49;0,00
554.609;25.04.2022;15:38:13;1.049;S;1;2;3,000;0;65,49;0,00;65,49;43,66;7,86;0,00
554.611;25.04.2022;15:51:29;2.667;S;1;2;7,080;14;438,96;0,00;438,96;292,65;52,68;0,00
554.612;25.04.2022;15:57:05;1.081;S;1;2;105,110;14;1.425,94;0,00;1.425,94;1.208,08;100,66;2,00
554.613;25.04.2022;15:59:53;2.434;S;1;2;71,320;14;1.186,88;0,00;1.186,88;922,79;88,44;0,00
554.614;25.04.2022;16:00:27;1.992;S;1;2;1,000;0;5,41;0,00;5,41;3,61;0,65;0,00
554.615;25.04.2022;16:02:08;2.202;S;1;2;5,000;7;187,55;0,00;187,55;72,94;13,13;3,00
554.616;25.04.2022;16:02:56;1.808;S;1;2;3,000;14;40,86;0,00;40,86;15,89;2,86;3,00
554.617;25.04.2022;16:04:11;2.303;S;1;2;26,520;14;1.166,14;0,00;1.166,14;1.076,34;32,33;0,00
554.618;25.04.2022;16:06:09;1.285;S;1;2;29,805;14;1.100,25;0,00;1.100,25;1.050,95;147,37;0,00
554.619;25.04.2022;16:10:29;1.108;S;1;2;72,888;14;918,06;0,00;918,06;874,61;107,91;0,00
554.620;25.04.2022;16:13:40;2.142;S;1;2;30,540;14;765,74;0,00;765,74;693,34;79,24;1,50
554.621;25.04.2022;16:18:35;1.194;S;1;3;67,600;14;1.113,48;0,00;1.113,48;969,06;142,98;0,00
554.622;25.04.2022;16:56:08;1.298;S;1;2;25,000;0;465,42;0,00;465,42;319,55;42,44;0,00
554.623;25.04.2022;17:07:06;2.636;S;1;2;0,400;0;9,52;0,00;9,52;9,52;0,00;0,00
554.624;25.04.2022;18:28:01;1.017;S;1;2;22,650;14;633,85;0,00;633,85;443,79;76,07;0,00
554.626;26.04.2022;08:26:51;2.528;S;1;2;10,755;7;296,46;0,00;296,46;241,56;33,99;0,00
554.628;26.04.2022;08:36:37;2.636;S;1;2;0,000;0;7,00;0,00;7,00;7,00;0,00;0,00
554.629;26.04.2022;08:37:20;2.636;S;1;2;0,400;0;3,20;0,00;3,20;3,20;0,00;0,00
554.630;26.04.2022;08:54:58;3.342;S;1;2;32,400;7;921,91;0,00;921,91;917,67;103,99;0,00
554.631;26.04.2022;09:01:30;1.085;S;1;2;8,270;7;216,30;0,00;216,30;140,69;18,36;0,00
554.632;26.04.2022;09:13:40;1.332;S;1;2;17,568;14;625,42;0,00;625,42;581,49;75,05;0,00
554.633;26.04.2022;09:15:39;1.994;S;1;3;45,800;14;579,92;0,00;579,92;442,31;79,62;3,00
554.634;26.04.2022;09:18:59;2.499;S;1;2;1,944;14;113,53;0,00;113,53;113,53;3,51;0,00
554.635;26.04.2022;09:43:01;2.040;S;1;2;0,500;14;10,80;0,00;10,80;10,80;0,00;0,00
554.636;26.04.2022;09:45:32;1.041;S;1;2;15,980;14;305,67;0,00;305,67;288,65;22,62;0,00
554.638;26.04.2022;09:58:50;1.484;S;1;2;11,620;0;96,80;0,00;96,80;74,82;6,64;0,00
554.639;26.04.2022;10:11:43;2.638;S;1;2;0,270;0;7,69;0,00;7,69;7,69;0,00;3,00
554.640;26.04.2022;10:14:20;1.605;S;1;2;16,200;28;558,90;0,00;558,90;558,90;67,07;3,00
554.641;26.04.2022;10:17:27;1.247;S;1;2;7,350;14;119,83;0,00;119,83;82,91;4,88;0,00
554.642;26.04.2022;10:38:26;1.132;S;1;2;6,845;14;262,03;0,00;262,03;262,03;31,44;0,00
554.643;26.04.2022;10:49:01;2.000;S;1;2;10,030;0;108,57;0,00;108,57;100,12;7,44;0,00
